iter,train_timestamp,train_epoch,lr_g,lr_route,l_pix,l_route,time_sec,data_time_sec,set5_timestamp,set5_psnr,set5_ssim,set5_best_psnr,set5_best_psnr_iter,set5_best_ssim,set5_best_ssim_iter,set14_timestamp,set14_psnr,set14_ssim,set14_best_psnr,set14_best_psnr_iter,set14_best_ssim,set14_best_ssim_iter,set5_route_usage_active_mean,set5_route_usage_max_mean,set5_route_usage_std_mean,set5_route_entropy_norm_mean,set5_route_router_scale_mean,set5_route_xscore_mean_mean,set5_route_xscore_std_mean,set5_route_blocks,set14_route_usage_active_mean,set14_route_usage_max_mean,set14_route_usage_std_mean,set14_route_entropy_norm_mean,set14_route_router_scale_mean,set14_route_xscore_mean_mean,set14_route_xscore_std_mean,set14_route_blocks,train_source_log,set5_source_log,set14_source_log
107500,"2026-05-20 16:46:41,311",82,0.0002,2e-05,0.011168,3.2053e-07,0.525,0.001,"2026-05-20 16:47:38,840",38.154,0.9612,38.1540,107500,0.9613,102500,"2026-05-20 16:47:57,422",33.7425,0.9193,33.8214,90000,0.9200,102500,32.725,0.386375,0.06916249999999999,0.5038625,5.982100000000001,0.0389625,0.007512500000000001,8,35.553575,0.393825,0.0691625,0.50995,5.982100000000001,0.039037499999999996,0.008725,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
110000,"2026-05-20 17:09:58,227",84,0.0002,2e-05,0.012277,4.969e-07,0.528,0.002,"2026-05-20 17:10:02,702",38.1303,0.9609,38.1540,107500,0.9613,102500,"2026-05-20 17:10:21,839",33.7654,0.919,33.8214,90000,0.9200,102500,32.025,0.41247500000000004,0.07142500000000002,0.4992125,5.9802124999999995,0.03857499999999999,0.0072875,8,35.20536250000001,0.4300875,0.07248750000000001,0.5016124999999999,5.9802124999999995,0.0387,0.008175,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
112500,"2026-05-20 17:31:30,796",86,0.0002,2e-05,0.010826,2.9197e-07,0.529,0.001,"2026-05-20 17:32:27,461",38.065,0.9609,38.1540,107500,0.9613,102500,"2026-05-20 17:32:46,018",33.725,0.9188,33.8214,90000,0.9200,102500,31.200000000000003,0.431925,0.072575,0.48613749999999994,5.978575,0.038575,0.0073625,8,33.883925,0.43191250000000003,0.072825,0.49053749999999996,5.978575,0.0388125,0.0085125,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
115000,"2026-05-20 17:54:47,187",88,0.0002,2e-05,0.013621,4.0743e-07,0.525,0.003,"2026-05-20 17:54:51,804",38.1327,0.9611,38.1540,107500,0.9613,102500,"2026-05-20 17:55:10,348",33.7175,0.9184,33.8214,90000,0.9200,102500,29.400000000000002,0.39907499999999996,0.0692625,0.4957125,5.9783,0.0387625,0.0073375,8,33.83035,0.4031375,0.0711,0.49972500000000003,5.9783,0.0386375,0.0081625,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
117500,"2026-05-20 18:16:19,399",90,0.0002,2e-05,0.01364,4.768e-07,0.525,0.001,"2026-05-20 18:17:16,468",38.0832,0.961,38.1540,107500,0.9613,102500,"2026-05-20 18:17:34,566",33.7033,0.9187,33.8214,90000,0.9200,102500,33.449999999999996,0.37153749999999997,0.06860000000000001,0.5088250000000001,5.9788625,0.039325,0.007750000000000001,8,36.991099999999996,0.39110000000000006,0.07019999999999998,0.5102875,5.9788625,0.038987499999999994,0.008225000000000001,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
120000,"2026-05-20 18:39:36,186",92,0.0002,2e-05,0.014111,3.8689e-07,0.531,0.003,"2026-05-20 18:39:40,631",38.1188,0.9611,38.1540,107500,0.9613,102500,"2026-05-20 18:39:59,006",33.7633,0.9193,33.8214,90000,0.9200,102500,33.7,0.3910375,0.06944999999999998,0.5096,5.9780875,0.038587500000000004,0.0071125,8,36.90180000000001,0.39006250000000003,0.0698125,0.5200499999999999,5.9780875,0.038662499999999995,0.007924999999999998,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
122500,"2026-05-20 19:01:07,337",94,0.0002,2e-05,0.014211,5.2915e-07,0.524,0.001,"2026-05-20 19:02:03,907",38.1522,0.9612,38.1540,107500,0.9613,102500,"2026-05-20 19:02:23,360",33.7822,0.9194,33.8214,90000,0.9200,102500,33.800000000000004,0.34953749999999995,0.0649375,0.531425,5.97725,0.0389375,0.007212499999999998,8,37.214299999999994,0.36160000000000003,0.06634999999999999,0.532175,5.97725,0.0387875,0.007949999999999999,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
125000,"2026-05-20 19:24:23,232",96,0.0002,2e-05,0.0094542,3.2566e-07,0.526,0.005,"2026-05-20 19:24:27,703",38.129,0.9612,38.1540,107500,0.9613,102500,"2026-05-20 19:24:47,610",33.7758,0.9193,33.8214,90000,0.9200,102500,33.925000000000004,0.35934999999999995,0.0669125,0.5213,5.976425,0.038775,0.0073625,8,37.714275,0.37822500000000003,0.06872500000000001,0.5237999999999999,5.976425,0.03915,0.008800000000000002,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
127500,"2026-05-20 19:45:56,260",98,0.0002,2e-05,0.012409,4.1273e-07,0.523,0.001,"2026-05-20 19:46:53,494",38.1366,0.9613,38.1540,107500,0.9613,127500,"2026-05-20 19:47:12,470",33.8553,0.9204,33.8553,127500,0.9204,127500,34.575,0.33576249999999996,0.0638625,0.53505,5.976137500000001,0.038787499999999996,0.007175000000000001,8,38.5357125,0.3595375,0.06675,0.5316875,5.976137500000001,0.0387625,0.008187500000000002,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
130000,"2026-05-20 20:10:00,543",100,0.0002,2e-05,0.014711,5.2478e-07,0.68,0.168,"2026-05-20 20:10:04,952",38.1308,0.9612,38.1540,107500,0.9613,127500,"2026-05-20 20:10:24,258",33.7856,0.9195,33.8553,127500,0.9204,127500,34.5,0.3660875,0.0657625,0.5237499999999999,5.975762500000001,0.0396,0.008150000000000001,8,39.232150000000004,0.3721125,0.06705,0.5282125,5.975762500000001,0.039850000000000003,0.00925,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
132500,"2026-05-20 20:33:07,450",102,0.0002,2e-05,0.013019,3.9801e-07,0.524,0.001,"2026-05-20 20:34:04,703",38.135,0.9611,38.1540,107500,0.9613,127500,"2026-05-20 20:34:26,334",33.7994,0.9194,33.8553,127500,0.9204,127500,35.325,0.34535000000000005,0.06525,0.540975,5.976187500000001,0.0398,0.008275000000000001,8,39.535725,0.3556625,0.0667625,0.5409124999999999,5.976187500000001,0.0397125,0.00905,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
135000,"2026-05-20 20:56:25,162",104,0.0002,2e-05,0.012166,6.2283e-07,0.525,0.002,"2026-05-20 20:56:29,692",38.176,0.9613,38.1760,135000,0.9613,135000,"2026-05-20 20:56:49,802",33.7785,0.9195,33.8553,127500,0.9204,127500,35.175,0.402525,0.069475,0.514425,5.9764,0.0387375,0.0074874999999999985,8,39.303575,0.38959999999999995,0.0683,0.5253875,5.9764,0.0387,0.008550000000000002,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
137500,"2026-05-20 21:17:58,366",106,0.0002,2e-05,0.013597,5.2741e-07,0.528,0.001,"2026-05-20 21:18:55,504",38.1412,0.9613,38.1760,135000,0.9613,137500,"2026-05-20 21:19:14,128",33.7996,0.9197,33.8553,127500,0.9204,127500,36.925000000000004,0.3843625,0.0686875,0.5242125,5.975575,0.039224999999999996,0.0080375,8,41.05355,0.39465,0.06999999999999999,0.5277125,5.975575,0.039375,0.009125000000000001,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
140000,"2026-05-20 21:41:15,349",108,0.0002,2e-05,0.012435,6.5437e-07,0.527,0.002,"2026-05-20 21:41:19,874",38.1614,0.9613,38.1760,135000,0.9613,140000,"2026-05-20 21:41:39,283",33.7837,0.9196,33.8553,127500,0.9204,127500,36.075,0.347675,0.0632625,0.545,5.974925000000001,0.039099999999999996,0.007875,8,41.11605,0.37516250000000007,0.06611249999999999,0.5450875000000001,5.974925000000001,0.03927499999999999,0.009237500000000001,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
142500,"2026-05-20 22:02:49,715",110,0.0002,2e-05,0.012515,3.6158e-07,0.526,0.001,"2026-05-20 22:03:46,681",38.1392,0.9612,38.1760,135000,0.9613,140000,"2026-05-20 22:04:05,408",33.7806,0.9194,33.8553,127500,0.9204,127500,37.625,0.359325,0.0647625,0.5519875,5.973775,0.0386,0.007600000000000001,8,41.776787500000005,0.3615625,0.06592500000000001,0.55005,5.973775,0.0388375,0.008712500000000001,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
145000,"2026-05-20 22:26:08,171",112,0.0002,2e-05,0.013678,3.9114e-07,0.528,0.002,"2026-05-20 22:26:12,466",38.1545,0.9613,38.1760,135000,0.9613,145000,"2026-05-20 22:26:31,301",33.7472,0.9195,33.8553,127500,0.9204,127500,36.3,0.36977499999999996,0.065575,0.53435,5.9736375,0.038549999999999994,0.00715,8,39.2321375,0.39594999999999997,0.06945,0.5234625,5.9736375,0.0389125,0.008600000000000002,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
147500,"2026-05-20 22:47:40,892",114,0.0002,2e-05,0.012739,4.0175e-07,0.525,0.001,"2026-05-20 22:48:37,992",38.0519,0.961,38.1760,135000,0.9613,145000,"2026-05-20 22:48:58,547",33.7644,0.9198,33.8553,127500,0.9204,127500,35.55,0.40707499999999996,0.07247500000000001,0.5047249999999999,5.972387500000001,0.039200000000000006,0.0079,8,39.848225,0.4022625,0.07136250000000001,0.5133375,5.972387500000001,0.039462500000000005,0.009262500000000002,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
150000,"2026-05-20 23:10:59,892",116,0.0002,2e-05,0.013138,7.4839e-07,0.526,0.002,"2026-05-20 23:11:04,892",38.167,0.9613,38.1760,135000,0.9613,150000,"2026-05-20 23:11:27,747",33.7492,0.9191,33.8553,127500,0.9204,127500,36.825,0.3562625,0.06495000000000001,0.534625,5.972962500000001,0.03918749999999999,0.0081375,8,40.821425,0.38546249999999993,0.0675875,0.5330874999999999,5.972962500000001,0.03956250000000001,0.00945,8,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log,train_train_CATANet_x2_scratch_20260520_141054.log
152500,"2026-05-22 00:23:04,115",117,0.0002,2e-05,0.011788,4.1979e-07,0.515,0.001,"2026-05-22 00:24:04,393",38.1407,0.9612,38.1760,135000,0.9613,150000,"2026-05-22 00:24:30,348",33.7608,0.9195,33.8553,127500,0.9204,127500,37.1,0.3571,0.0646,0.544625,5.97385,0.0390125,0.0080125,8,40.508925,0.3791875,0.0669125,0.537675,5.97385,0.03918749999999999,0.008912500000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
155000,"2026-05-22 00:46:05,987",119,0.0002,2e-05,0.011289,5.6518e-07,0.517,0.002,"2026-05-22 00:46:10,799",38.1372,0.9613,38.1760,135000,0.9613,155000,"2026-05-22 00:46:30,374",33.8361,0.9203,33.8553,127500,0.9204,127500,38.349999999999994,0.329625,0.063675,0.5523250000000001,5.9728875,0.03937500000000001,0.007712500000000001,8,41.16963749999999,0.3579875,0.06690000000000002,0.5445625000000001,5.9728875,0.0397875,0.009025000000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
157500,"2026-05-22 01:07:11,378",121,0.0002,2e-05,0.012545,5.4923e-07,0.513,0.001,"2026-05-22 01:08:07,378",38.1599,0.9613,38.1760,135000,0.9613,157500,"2026-05-22 01:08:26,930",33.7632,0.92,33.8553,127500,0.9204,127500,39.275000000000006,0.33503749999999993,0.0642375,0.5599624999999999,5.9715,0.038925,0.008012500000000002,8,42.5624875,0.3524,0.0659625,0.5579875000000001,5.9715,0.039349999999999996,0.0094625,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
160000,"2026-05-22 01:29:58,791",123,0.0002,2e-05,0.015207,8.9106e-07,0.514,0.002,"2026-05-22 01:30:03,149",38.1371,0.9612,38.1760,135000,0.9613,157500,"2026-05-22 01:30:22,688",33.7808,0.9195,33.8553,127500,0.9204,127500,37.0,0.3701,0.06748750000000002,0.5275875,5.97105,0.03906250000000001,0.007787499999999999,8,40.9999875,0.393625,0.07057500000000001,0.517525,5.97105,0.0394,0.0086375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
162500,"2026-05-22 01:51:04,045",125,0.0002,2e-05,0.014952,4.8529e-07,0.513,0.001,"2026-05-22 01:51:59,976",38.1569,0.9613,38.1760,135000,0.9613,162500,"2026-05-22 01:52:19,312",33.7517,0.9197,33.8553,127500,0.9204,127500,39.2,0.328475,0.062212500000000004,0.5657625,5.97125,0.03931249999999999,0.007987500000000002,8,43.035712499999995,0.3551,0.06493750000000001,0.5581625,5.97125,0.0395875,0.00885,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
165000,"2026-05-22 02:13:52,118",127,0.0002,2e-05,0.013853,5.3075e-07,0.515,0.002,"2026-05-22 02:13:56,749",38.1702,0.9613,38.1760,135000,0.9613,165000,"2026-05-22 02:14:16,198",33.8031,0.9202,33.8553,127500,0.9204,127500,37.425,0.3468875,0.0638625,0.5459375,5.9710374999999996,0.039662499999999996,0.008124999999999999,8,41.8303625,0.376625,0.0671,0.5406875,5.9710374999999996,0.0399375,0.009075,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
167500,"2026-05-22 02:34:58,422",129,0.0002,2e-05,0.01264,2.9276e-07,0.517,0.001,"2026-05-22 02:35:54,512",38.1593,0.9614,38.1760,135000,0.9614,167500,"2026-05-22 02:36:13,671",33.7725,0.9198,33.8553,127500,0.9204,127500,38.400000000000006,0.33906249999999993,0.06295,0.55945,5.970224999999999,0.039262500000000006,0.008,8,42.6071375,0.37539999999999996,0.0678625,0.5401125,5.970224999999999,0.0396125,0.009237500000000001,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
170000,"2026-05-22 02:57:46,817",131,0.0002,2e-05,0.013395,7.5131e-07,0.515,0.002,"2026-05-22 02:57:51,456",38.1501,0.9612,38.1760,135000,0.9614,167500,"2026-05-22 02:58:11,096",33.8161,0.9197,33.8553,127500,0.9204,127500,39.025,0.35055000000000003,0.0653,0.5443375,5.969,0.039212500000000004,0.008087500000000001,8,44.000025,0.375375,0.0682625,0.5400750000000001,5.969,0.039575000000000006,0.009224999999999999,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
172500,"2026-05-22 03:18:53,741",133,0.0002,2e-05,0.013636,6.0923e-07,0.514,0.001,"2026-05-22 03:19:49,875",38.0999,0.9612,38.1760,135000,0.9614,167500,"2026-05-22 03:20:10,404",33.7537,0.9196,33.8553,127500,0.9204,127500,39.6,0.3665875,0.066275,0.543425,5.9677875,0.0393125,0.007925000000000001,8,43.94645,0.380625,0.0681,0.5406625,5.9677875,0.0397125,0.0089625,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
175000,"2026-05-22 03:41:44,211",135,0.0002,2e-05,0.013684,3.5311e-07,0.52,0.003,"2026-05-22 03:41:48,888",38.156,0.9613,38.1760,135000,0.9614,167500,"2026-05-22 03:42:09,179",33.8485,0.9202,33.8553,127500,0.9204,127500,39.925,0.3896,0.0685125,0.533725,5.9678125,0.03935,0.008,8,44.446425,0.3882,0.06874999999999999,0.5367375,5.9678125,0.039587500000000005,0.009375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
177500,"2026-05-22 04:02:51,450",137,0.0002,2e-05,0.014212,5.5473e-07,0.515,0.001,"2026-05-22 04:03:47,684",38.1208,0.9612,38.1760,135000,0.9614,167500,"2026-05-22 04:04:08,037",33.8323,0.9203,33.8553,127500,0.9204,127500,41.425,0.35173750000000004,0.0646625,0.5609,5.9670875,0.039175,0.0079625,8,44.7767875,0.37096250000000003,0.067525,0.547425,5.9670875,0.039725,0.009275,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
180000,"2026-05-22 04:25:43,145",139,0.0002,2e-05,0.011649,3.6109e-07,0.515,0.004,"2026-05-22 04:25:47,746",38.1576,0.9613,38.1760,135000,0.9614,167500,"2026-05-22 04:26:07,263",33.7747,0.9196,33.8553,127500,0.9204,127500,40.95,0.3151625,0.0612375,0.5725625,5.967087500000001,0.038825,0.0075499999999999986,8,45.5089375,0.33053750000000004,0.0630125,0.5697,5.967087500000001,0.0392,0.0088625,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
182500,"2026-05-22 04:46:50,173",141,0.0002,2e-05,0.011416,4.9794e-07,0.514,0.001,"2026-05-22 04:47:46,797",38.1576,0.9613,38.1760,135000,0.9614,167500,"2026-05-22 04:48:07,647",33.7957,0.9197,33.8553,127500,0.9204,127500,41.099999999999994,0.3265875,0.06237500000000001,0.5603375,5.965562500000001,0.038675,0.007274999999999999,8,45.14285,0.37032499999999996,0.067375,0.5459125,5.965562500000001,0.038962500000000004,0.0085375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
185000,"2026-05-22 05:09:42,946",143,0.0002,2e-05,0.014668,5.9324e-07,0.516,0.007,"2026-05-22 05:09:47,445",38.1265,0.9614,38.1760,135000,0.9614,185000,"2026-05-22 05:10:06,808",33.7751,0.9197,33.8553,127500,0.9204,127500,41.775,0.3382875,0.063225,0.574525,5.9648375,0.039349999999999996,0.00785,8,45.589287500000005,0.355175,0.066475,0.5634375,5.9648375,0.039925,0.009225000000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
187500,"2026-05-22 05:30:50,421",145,0.0002,2e-05,0.01326,5.8466e-07,0.513,0.001,"2026-05-22 05:31:47,106",38.1431,0.9612,38.1760,135000,0.9614,185000,"2026-05-22 05:32:06,605",33.8016,0.9198,33.8553,127500,0.9204,127500,42.45,0.3244,0.060637500000000004,0.5945375,5.9643125,0.0392875,0.0078625,8,46.116074999999995,0.33925,0.06244999999999999,0.5858,5.9643125,0.03963749999999999,0.0091875,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
190000,"2026-05-22 05:53:41,053",147,0.0002,2e-05,0.011264,4.3265e-07,0.665,0.164,"2026-05-22 05:53:45,785",38.1318,0.9612,38.1760,135000,0.9614,185000,"2026-05-22 05:54:05,459",33.7976,0.9199,33.8553,127500,0.9204,127500,42.525,0.30855,0.059812500000000005,0.59165,5.9638875,0.038862499999999994,0.007724999999999999,8,45.955349999999996,0.34890000000000004,0.0647375,0.5723624999999999,5.9638875,0.039475,0.009174999999999999,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
192500,"2026-05-22 06:14:49,443",149,0.0002,2e-05,0.015056,4.277e-07,0.517,0.001,"2026-05-22 06:15:45,644",38.1422,0.9612,38.1760,135000,0.9614,185000,"2026-05-22 06:16:05,467",33.8395,0.9201,33.8553,127500,0.9204,127500,43.075,0.339225,0.062400000000000004,0.5788125,5.963237499999999,0.039087500000000004,0.00805,8,47.303562500000005,0.355275,0.0653875,0.5714125,5.963237499999999,0.03960000000000001,0.009387500000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
195000,"2026-05-22 06:37:39,414",151,0.0002,2e-05,0.013244,5.1194e-07,0.514,0.001,"2026-05-22 06:37:43,890",38.1575,0.9613,38.1760,135000,0.9614,185000,"2026-05-22 06:38:03,340",33.8189,0.9204,33.8553,127500,0.9204,195000,43.025000000000006,0.29460000000000003,0.05815,0.5999,5.962425,0.0389625,0.0079125,8,46.6160625,0.3348875,0.06245,0.5876625000000001,5.962425,0.03937500000000001,0.009187500000000001,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
197500,"2026-05-22 06:58:46,726",153,0.0002,2e-05,0.013047,4.56e-07,0.515,0.001,"2026-05-22 06:59:42,831",38.1788,0.9615,38.1788,197500,0.9615,197500,"2026-05-22 07:00:03,596",33.8048,0.9202,33.8553,127500,0.9204,195000,43.27499999999999,0.307825,0.059762499999999996,0.59605,5.9613625,0.039287499999999996,0.0081875,8,47.526787500000005,0.3340125,0.0624875,0.5838875,5.9613625,0.039712500000000005,0.009525,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
200000,"2026-05-22 07:21:38,295",155,0.0002,2e-05,0.01292,4.9221e-07,0.517,0.001,"2026-05-22 07:21:42,778",38.1724,0.9614,38.1788,197500,0.9615,197500,"2026-05-22 07:22:02,025",33.7916,0.9196,33.8553,127500,0.9204,195000,41.75,0.340175,0.0623625,0.5690124999999999,5.960324999999999,0.03887500000000001,0.007562500000000001,8,46.785712499999995,0.3597625,0.06485,0.5682875000000001,5.960324999999999,0.039175,0.008687499999999997,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
202500,"2026-05-22 07:42:44,172",157,0.0002,2e-05,0.012622,5.3791e-07,0.513,0.001,"2026-05-22 07:43:40,163",38.1969,0.9614,38.1969,202500,0.9615,197500,"2026-05-22 07:43:59,435",33.811,0.92,33.8553,127500,0.9204,195000,41.45,0.334175,0.0618875,0.5734999999999999,5.96035,0.03944999999999999,0.008375,8,46.31250000000001,0.34725000000000006,0.06385,0.570325,5.96035,0.03995,0.009637500000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
205000,"2026-05-22 08:05:33,677",159,0.0002,2e-05,0.011141,3.9156e-07,0.515,0.002,"2026-05-22 08:05:38,297",38.147,0.9613,38.1969,202500,0.9615,197500,"2026-05-22 08:05:57,430",33.8434,0.9205,33.8553,127500,0.9205,205000,39.575,0.3437875,0.063525,0.5592750000000001,5.9597999999999995,0.038962500000000004,0.0078875,8,44.5625,0.37098749999999997,0.06630000000000001,0.5446375,5.9597999999999995,0.0394,0.0091875,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
207500,"2026-05-22 08:26:40,836",161,0.0002,2e-05,0.012339,6.3804e-07,0.515,0.001,"2026-05-22 08:27:37,341",38.1919,0.9615,38.1969,202500,0.9615,207500,"2026-05-22 08:27:56,975",33.8061,0.92,33.8553,127500,0.9205,205000,42.4,0.32423749999999996,0.0612375,0.5697249999999999,5.9595125,0.0392,0.007850000000000001,8,46.89285,0.3537125,0.06457500000000001,0.5667749999999999,5.9595125,0.0397875,0.009300000000000001,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
210000,"2026-05-22 08:49:29,539",163,0.0002,2e-05,0.012078,5.7291e-07,0.514,0.002,"2026-05-22 08:49:33,874",38.1712,0.9613,38.1969,202500,0.9615,207500,"2026-05-22 08:49:53,097",33.7825,0.9198,33.8553,127500,0.9205,205000,42.55,0.2910625,0.058824999999999995,0.5947374999999999,5.95885,0.0396125,0.00845,8,47.64285,0.33569999999999994,0.0630875,0.580025,5.95885,0.040075,0.0094375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
212500,"2026-05-22 09:10:34,467",165,0.0002,2e-05,0.014387,5.2505e-07,0.517,0.001,"2026-05-22 09:11:30,404",38.153,0.9613,38.1969,202500,0.9615,207500,"2026-05-22 09:11:49,702",33.7639,0.9199,33.8553,127500,0.9205,205000,42.8,0.31174999999999997,0.0604625,0.585975,5.95735,0.0390875,0.008050000000000002,8,47.7857125,0.35175,0.063675,0.57425,5.95735,0.03955,0.0092125,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
215000,"2026-05-22 09:33:25,966",167,0.0002,2e-05,0.013169,5.3662e-07,0.516,0.003,"2026-05-22 09:33:31,178",38.194,0.9614,38.1969,202500,0.9615,207500,"2026-05-22 09:33:53,965",33.7915,0.9199,33.8553,127500,0.9205,205000,41.900000000000006,0.30946250000000003,0.05972499999999999,0.5827625,5.9567375,0.039412499999999996,0.008075,8,47.1875,0.33723749999999997,0.0626,0.5800500000000001,5.9567375,0.0396875,0.0095375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
