iter,train_timestamp,train_epoch,lr_g,lr_route,l_pix,l_route,time_sec,data_time_sec,set5_timestamp,set5_psnr,set5_ssim,set5_best_psnr,set5_best_psnr_iter,set5_best_ssim,set5_best_ssim_iter,set14_timestamp,set14_psnr,set14_ssim,set14_best_psnr,set14_best_psnr_iter,set14_best_ssim,set14_best_ssim_iter,set5_route_usage_active_mean,set5_route_usage_max_mean,set5_route_usage_std_mean,set5_route_entropy_norm_mean,set5_route_router_scale_mean,set5_route_xscore_mean_mean,set5_route_xscore_std_mean,set5_route_blocks,set14_route_usage_active_mean,set14_route_usage_max_mean,set14_route_usage_std_mean,set14_route_entropy_norm_mean,set14_route_router_scale_mean,set14_route_xscore_mean_mean,set14_route_xscore_std_mean,set14_route_blocks,train_source_log,set5_source_log,set14_source_log
227500,"2026-06-08 08:57:14,455",181,2.5e-05,2.5e-06,0.023128,9.473e-07,0.507,0.001,"2026-06-08 08:58:10,050",34.7108,0.9297,34.7165,210000,0.9298,82500,"2026-06-08 08:58:29,616",30.6564,0.8479,30.6593,210000,0.8481,145000,45.225,0.23851250000000002,0.0503875,0.6633,5.9724625,0.0417,0.0094625,8,48.401775,0.2603625,0.0524125,0.658425,5.9724625,0.042225,0.010675,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
230000,"2026-06-08 09:19:47,420",183,2.5e-05,2.5e-06,0.01749,1.1406e-06,0.509,0.004,"2026-06-08 09:19:52,007",34.709,0.9298,34.7165,210000,0.9298,82500,"2026-06-08 09:20:12,755",30.6536,0.8482,30.6593,210000,0.8482,230000,45.35,0.24407500000000001,0.050449999999999995,0.66415,5.972575,0.0417,0.0093875,8,48.625,0.2592,0.051825,0.661775,5.972575,0.0421875,0.010512500000000001,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
232500,"2026-06-08 09:40:39,021",185,2.5e-05,2.5e-06,0.016934,9.5e-07,0.508,0.001,"2026-06-08 09:41:34,428",34.7051,0.9296,34.7165,210000,0.9298,82500,"2026-06-08 09:41:55,200",30.6608,0.8479,30.6608,232500,0.8482,230000,45.675,0.245525,0.050925,0.661875,5.9726375,0.0415125,0.0093375,8,48.99105,0.2647625,0.052425,0.6597500000000001,5.9726375,0.0420375,0.0104125,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
235000,"2026-06-08 10:03:10,287",187,2.5e-05,2.5e-06,0.01747,9.9992e-07,0.509,0.006,"2026-06-08 10:03:14,633",34.71,0.9297,34.7165,210000,0.9298,82500,"2026-06-08 10:03:34,705",30.6556,0.848,30.6608,232500,0.8482,230000,45.825,0.239925,0.0502125,0.6661375,5.9729125,0.0415625,0.0092125,8,48.92855,0.256975,0.051925,0.6607125,5.9729125,0.042062499999999996,0.0104125,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
237500,"2026-06-08 10:23:59,966",189,2.5e-05,2.5e-06,0.020087,8.5909e-07,0.506,0.001,"2026-06-08 10:24:55,145",34.7009,0.9296,34.7165,210000,0.9298,82500,"2026-06-08 10:25:15,360",30.6585,0.8479,30.6608,232500,0.8482,230000,45.75,0.2469875,0.051062500000000004,0.66195,5.972925,0.0416875,0.0094,8,48.7321375,0.258125,0.052275,0.659525,5.972925,0.0421625,0.0105875,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
240000,"2026-06-08 10:46:29,983",191,1.25e-05,1.25e-06,0.015869,8.5333e-07,0.533,0.032,"2026-06-08 10:46:34,692",34.7106,0.9297,34.7165,210000,0.9298,82500,"2026-06-08 10:46:54,331",30.6559,0.8481,30.6608,232500,0.8482,230000,45.75,0.2435875,0.050425,0.6643,5.97305,0.041725,0.0094375,8,48.5714375,0.2593875,0.0521,0.6602625,5.97305,0.042175,0.010475,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
242500,"2026-06-08 11:07:18,764",193,1.25e-05,1.25e-06,0.018775,8.8712e-07,0.507,0.001,"2026-06-08 11:08:13,802",34.7061,0.9297,34.7165,210000,0.9298,82500,"2026-06-08 11:08:33,493",30.6565,0.8482,30.6608,232500,0.8482,230000,46.025,0.2433875,0.0505,0.6644125,5.9731875,0.0415625,0.0093625,8,48.9553625,0.261525,0.0524875,0.65895,5.9731875,0.0420875,0.010425,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
245000,"2026-06-08 11:29:48,657",195,1.25e-05,1.25e-06,0.017103,1.1167e-06,0.507,0.002,"2026-06-08 11:29:53,079",34.7128,0.9298,34.7165,210000,0.9298,82500,"2026-06-08 11:30:13,519",30.6489,0.848,30.6608,232500,0.8482,230000,45.95,0.2396125,0.050275,0.6650750000000001,5.9732375,0.0417,0.0093625,8,48.5267625,0.258,0.05205,0.660075,5.9732375,0.0422125,0.0104875,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
247500,"2026-06-08 11:50:51,217",197,1.25e-05,1.25e-06,0.01972,8.8707e-07,0.505,0.001,"2026-06-08 11:51:46,923",34.7056,0.9297,34.7165,210000,0.9298,82500,"2026-06-08 11:52:06,813",30.6552,0.8482,30.6608,232500,0.8482,230000,46.475,0.241325,0.0505,0.6643375,5.9733125000000005,0.041625,0.009425,8,48.776775,0.2588375,0.0518625,0.661525,5.9733125000000005,0.0421375,0.0105,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
250000,"2026-06-08 12:13:26,214",199,1.25e-05,1.25e-06,0.019411,1.2266e-06,0.512,0.002,"2026-06-08 12:13:30,889",34.7138,0.9298,34.7165,210000,0.9298,82500,"2026-06-08 12:13:53,126",30.6623,0.8482,30.6623,250000,0.8482,230000,46.575,0.24004999999999999,0.050425,0.6662,5.9733875,0.041775,0.0094875,8,49.1517875,0.2548375,0.0518375,0.661875,5.9733875,0.042225,0.010575000000000001,8,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log,train_train_CATANet_x3_finetune_20260607_000319.log
